Category,Text,split
negative, perrosnervioscuando debes oficiar un brindis y no sabes que putas decir ,train
negative,"estoy a una tecla de mandar a la , mi hermosa exposici n de aditivos alimentarios . ",train
negative,"hablan que son cristianos , el domingo van a misa y el s bado se fueron de putas . . . ",train
negative,mi primo esta bien jodido y se puente cagado por los dolares ,train
negative,"estoy enamorada de facebookeros . uno es casado , otro es gay , hay uno soltero , y el otro es mi novio que si no url ",train
negative,que quieren sacar adel aire ? escuch el programa y jam s m sent denigrada . esta gente muy mal ,train
negative,no estoy ardida ni nada por el estilo . felicito a los ganadores . es mi opini n desde un punto objetivo . por fondo y forma ,train
negative,me maman estos dudes que beben como putos vikingos y me regalan todo su varo alv hootersmakesyouhappy ,train
negative,"batos , superenlo , siguen siendo de rancho , yo sal de ah y sigo siendo de rancho , el puto yacimiento ni en cosamaloapan est , alv . ",train
negative,que meta gol paraguay pero me putas cago si chile va al mundial ! ! ! ,train
negative,lo que putas menos quiero es pelear contigo y pinches no me puedes decir nada . ,train
negative,"un d a m s de so ar que conozco a usuario y despertar y darme cuenta que pues ni madres , s lo era otro sue o . ",train
negative,"ya no estamos para perder el tiempo . si te gusto dime . . . igual te voy a mandar a la verga , pero dime . ",train
negative,"estoy limpiando y he encontrado cosas del , as de loca . ",train
negative,"a veces las l grimas son tan putas , que salen a cualquier hora y por cualquier cosa . vogard p . ",train
negative,las putas primero dan las nalgas y despu s el coraz n . punto para las putas . ,train
negative, usuario dejo al veracruzano con camote bueno . salio picarona la chef . ,train
negative,"la verdad que putas hace salcedo en la selecci n , ahora entiendo porque calienta banca en italia . ",train
negative,"ya pase yo me llamo la atencion y me instale , si es la de las fotos , ya tiene como sus , ",train
negative,q lindos y sexis piesitos q se antoja mamar chupar y disfrutar ,train
negative,marica le escrib a todo el mundo y nadie tiene ese libro ,train
negative,"ni machismo , ni feminismo , mejor regr senos a rbd y v yanse a la verga . ",train
negative,"mi novio no termina de entender que estoy loca . se le olvid que hoy hacemos otro mes juntos , as que ya se lo carg el payaso . ",train
negative,la sociedad entera no puede tolerar stas cosas . sevendeviolencia ,train
negative,"jefa , no es mi culpa que nuestro jefe est gordo y se coma todos los chocolates del altar . aparte son de los nugs , o sea , no mamar . ",train
negative,en tijuana recupera polic a a ni o q hab a sido extra do de los brazos de su madre en villahermosa tabasco ,train
negative,"no puedo con una persona que siempre se esta compadeciendo , wey a todos nos va de la verga y no por eso nos tiramos al drama , rid culo . ",train
negative,a veces la gente tiene actitudes tan tontas que me sorprende que se llamen adultos . ,train
negative, fotos el lado oscuro de la madre teresa de calcuta ,train
negative,"como cuando eres t rex , alterada , dram tica , leona dormida , luchona , con bendici n y gritona . beshitos en el usuario ",train
negative,nada como ir a dormir con el reconfortante sentimiento de que valgo pura verga ,train
negative,"roxxana , una hora , soy una nena completita llena de placer . putas jalisco ",train
negative,una mentada de madre al pasado tambi n ayuda ! ,train
negative,"deber a estar haciendo tarea , ejercicio , comida y dejar de valer verga . pero pues estoy hecha bolita y as no puedo hacer mucho . ",train
negative,esta medio marica la canci n de let him burn y no puedo sacarla de mi cabeza . ,train
negative,"los postres de recetas inventadas , las coreograf as tontas , los primeros cigarrillos , los xv a os , el primer beso , los primeros cortes ",train
negative,"los extra o todos los putos dias , a todas las malditas horas ! missyouonedirection ",train
negative, usuario usuario por unas cuantas mujeres tontas no dejemos que se nos olvide porque marchamos las dem s q no expulsamos a nadie ,train
negative,madre luchona que se respeta es hater ,train
negative,los tuits de la desviada ariz me levantan la verga y me hacen desear ser una lesbiana . gt c ,train
negative,le ha de gustar decir v word para quedarse con la verga en la boca . ,train
negative,"si , no le compre funda loca para que no llame mucho la atenci n . estoy consciente de los robos . ",train
negative,me da coraje ser la misma tonta de siempre que te contesta al segundo . ,train
negative,harry potter y el misterio de porque puta madre siempre empieza a llover despu s de las pm . ,train
negative,"ni quieres estar , ni tampoco irte . qu verga quieres ",train
negative,les juro que esa morra es mi karma por haber sido una ex tan loca hace un a o ,train
negative,"estaba revisando mis dms y encontr todos estos , ahre que me pasaba estaba loca ",train
negative,esta lloviendo hasta su puta madre ,train
negative,"el que la hace una vez , la hace dos veces tambi n t la has cagado y te ha ido mal , y ni de pendejo lo vuelves a hacer . as es la vida . ",train
negative,su partido m s importante en m s de a os y est n jugando una mierda putos peruanos ,train
negative," usuario jajajaja cabr n , te dije q me marcaras ! ",train
negative,encontr conversaciones de cuando me mandaron a la friendzone ,train
negative,"papito , que rica verga , quisiera tenerla en mi boca para deslecharla ",train
negative,la burocracia usuario es tan verga que hasta habiendo egresado te rompe las pelotas ,train
negative, esfeocuandoteenteras de que juegas de la verga pero ah sigues ,train
negative, usuario usuario de seguro fue una luchona que no tuvo con quien dejar su bendicion ,train
negative,prestamela para montarla tambien mientras te mama la verga ,train
negative,"se me sali un poco la verga por el pantal n , nada m s la puntita ",train
negative,"co o e su madre cuando pierdo los cambios hechos en el trabajo , . . . . . . mierdaa puta tecnolog a ",train
negative,vamos a beber el fin o qu pedo ? le digo al pu al de tu hermano y que se arme . ,train
negative,jajaja te la mamaste con hijas de su madre xd ya oyeron army ! ! a votar ! ! ,train
negative,cero basico cuando veas putas personas con playera de dinosaurios me dejare que me digas basica por toda mi vida ,train
negative,sentir como metes y sacas tu verga me pone cachonda ,train
negative,"mam imelda fue mi hero na desde que mand a la chingada todo y se decidi a hacer zapatos . joya . y s , se quedaron cortos . ",train
negative,no mamen que me despert temprano solo para putos minutos de clase . que vaya y chingue a su madre la profe de finanzas ! ,train
negative,"en mi libro puta madre me qued dormido , les hablar de c mo llegar a tiempo q la primera clase . ",train
negative,rt javisness cuando para ti es perfecta aunque este bien pinche loca . ,train
negative,"esta est loca , solo fue mal entendido desde un principio porque no dijo nada la se ora ",train
negative,"podemos ser putas si queremos , o recatadas mam s , o nada astronautas o hasta hombres y el que diga que no , que se siente a ver c mo s . ",train
negative," usuario usuario que rico mamas el camote tieso , baboso y pre ador , puta panochona . toma tus mequitos bb ",train
negative, usuario destruyen bien cabron ! ,train
negative,ufff son lo peor yo llevo a o y voy a reclamaci n x mes por no facturar lo firmado ,train
negative,porque siempre se pod a ser un poco m s gorda en brc . esas pizzas eran mi perdici n ,train
negative,de verdad que un d a de estos me voy a volver loca de tanta tarea . ,train
negative,the ocarina of time n pu al y trozo de madera ,train
negative,le la carta que escribi una amiga para su novio y me di cuenta de lo hermosas que pueden ser de novias y de lo hdp que tmb podemos ser . . ,train
negative,"porque las putas disfrutan su sexualidad , no ? besos , cari a . ",train
negative, usuario imag nate cabr n jejeje ,train
negative,la misma situaci n cuando te hacen el feo por ser la mujer del equipo . feo porque putos . bonito porque no trabajo de m s ? ,train
negative,estoy hasta la madre de la pinche lluvia . ,train
negative,para quienes dicen que estoy loca por decir q s se puede hacer yoga mientras escuchas metal es porque no han escuchado usuario ,train
negative,"ja , ja , ja . nel ! ! esta m s guapo roger , que gay soy ! ! ",train
negative,"no violan , les gusta el porno en el que humillan a la mujer no matan , infantilizan a las mujeres no pegan , insultan con gorda asquerosa ",train
negative,"en serio , a nadie le da risa que le cuenten el final de su serie . no quedan como graciosos , pillos ni nada por el estilo . putos . ",train
negative,alguien que me diga que putas significa aoc please ,train
negative,"me han dicho que soy una mierda , poca cosa , que no valgo la pena y me ha valido madre ",train
negative, usuario sii y estuvo con madre la fiesta ! ,train
negative,una pelicula contemplativa para darnos un buen jal n de verga antes de salir de la cama . ,train
negative,"dicen que destiny luce sin haberlo jugado igual que el . no s si esperaban dinosaurios , la master sword , a cloud o qu verga . ",train
negative,creo en tantas cosas que las personas podr an decir que estoy loca . ,train
negative," hasta las que se autodenominan putas , tienen una cama a la que siempre regresan . ",train
negative,"canten razon ahora que vengan a mty con dedicaci n a mi novia , est loca por ustedes deaquial ",train
negative,"bueno amigo , no todo es putas y alcohol , bien sabes que a veces es freelance hasta la madrugada c ",train
negative,pt al cuadrado morena m s de veinte a os mamando recursos ,train
negative,"no sabia que exist a un club gay en toluca , que referencias hay para llegar y cual es la din mica . ",train
negative,"hace mucho que nadie me dice algo bonito , puras cosas feas hoy en d a . ",train
negative,son tan tontas alejando a las fans de los chainsmokers de poder escuchar a bangtan y que les pueda llegar a gustar su m sica . ,train
negative,mi bendici n necesita que sea luchona url ,train
negative,s los conozco prometo dejar de ser loca jajajajaja ayudame a cumplir mis sue o usuario cncocontonyenccme ,train
negative,cc eres tan gorda que desayunas pizza . ,train
negative,"paja x skype ahora , tengo ganas de ver verga agregen eric solo chavos va ! ! ! ",train
negative,pensar en uno mismo est de la shit la mayor parte de las veces . ,train
negative,"a mi tambien me bloqueo el eliminado vargas , ni aguanta nada el joto ",train
negative,hoy hay mega conciertos en la ciudad y a ninguno putas estoy asistiendo . qu triste ! ,train
negative, usuario esta increible cabron ,train
negative, por qu las amistades hoy en d a son tan feas ? ,train
negative,putos c licos alv . . . a ver si public ndolo se me quitan . ,train
negative,mi usuario con sus frases de se ora luchona . masterchefmx ,train
